country,mean,sd,hdi_5,hdi_95
SV,6.924347553518716,2.1748540170785846,3.7388367619102194,10.325899799221474
SC,78.38627328651057,10.88983606933558,60.34256520182733,95.90121456208966
KE,69.46869388081623,8.866862361622902,55.0803849842636,83.77791356144695
TZ,72.2787312550048,9.371570347633371,57.382063653200596,87.7264202292785
SO,21.10147204723415,4.535976671197361,13.98099878242734,28.60670041395538
ET,15.210893298502647,3.34393889850563,9.502924022526127,20.101216277385777
MZ,14.856248732278807,3.582633364880853,9.106114720681493,20.40155882280472
UG,12.627972472089604,3.271570948002847,7.456035366981765,17.70785802625061
MU,14.235451193886057,3.5681566430468554,8.709472494256197,19.852503470179016
KM,16.779995674441103,4.631118032733323,9.661034107067563,24.01662235695104
DJ,26.15566589930671,5.504139759685796,17.351292919402823,34.81119237384657
MG,14.324784330145256,3.459828030567409,8.913990021208953,19.715623626589025
ER,4.164096676492668,1.360202357806197,2.1073604687946306,6.234830046751973
CI,123.48490166720957,16.543263898214967,96.08866999464072,149.37326732011525
BF,61.24317304569644,9.932209678430455,44.910812020745794,76.84359030093917
NG,38.01573117499423,5.938856881013557,28.125208313310473,47.409228283587645
SN,31.654651302205373,5.8450768519476215,22.29989614951316,40.85716653019193
GH,16.976590589294922,3.9664204981469586,10.51243542716392,23.01833121718055
TG,31.184383953579566,5.876867546113689,21.36685332464702,40.22840039126199
BJ,17.472263241929767,4.1710903694206,11.046813589810895,24.231611183415485
ML,24.134777365566823,5.016465347964782,16.247259104553596,32.20535888098056
MR,7.149496770577656,2.163131056998657,3.7827374916511745,10.475332197936524
GN,11.707427681660935,2.9844225443782983,7.207012507219765,16.5527519208003
NE,4.509755000576647,1.4797345887132398,2.2703686497723448,6.78613631061854
SL,1.6080352060911658,0.8946725342527424,0.40279809220862545,2.81672537133288
CV,4.716540839982939,1.4918634827213855,2.3553023401704603,6.904078577687242
AO,41.486934048229585,6.82624794114382,30.134687868496357,52.08555906613497
CM,35.563165198246665,6.039826883131375,26.098793622340114,45.509131952867946
CD,13.480206844393765,3.423710923211754,7.797314933351564,18.5154145109463
CG,16.279408177679585,3.815426664847754,9.899839075154647,21.98243290591629
GQ,7.429215791296311,2.428867902618557,3.8082312076874203,11.25006640231541
GA,15.171382627023675,3.765876407401557,9.35969354340596,21.079895066308147
CF,5.561268441933062,1.8299430272081922,2.771503832223072,8.287055635293804
EG,27.63613496890088,5.975528792470308,18.202941361626863,37.0061921052948
SD,6.25947426563765,1.798804613639411,3.4218448996685398,8.9899197747016
ZA,10.168140323633386,2.8841948641608393,5.5823666743936,14.463101709918844
BW,4.432175537654839,1.4729472133284582,2.133024001517338,6.542389620822821
PF,253.33876740314113,27.497661796018477,207.64350049011432,297.3922285779831
WS,3.1830324942392423,1.263492975219657,1.2586056537858132,4.948566265653786
SB,1.3771573413982954,0.7287503910936244,0.37265578805778216,2.3851879454245037
NC,46.31681233399482,9.294677295981623,31.87703705387564,61.45368099721113
FJ,15.705314061370766,3.829311240337303,9.353397328705714,21.334046288807247
PG,5.156460215421091,1.691480700343066,2.5318031489705324,7.655303981810068
