country,mean,sd,hdi_5,hdi_95
ER-SI,1.3130744048552543,0.7178711006148366,0.3244077611248043,2.261282159401873
ER-DE,1.4306999125996187,0.7750125609576145,0.3815929587593298,2.4658498160822386
ER-SE,1.4203223590377951,0.7579235015923319,0.3751271104415021,2.4673871742976137
CI-FR,102.6300188733877,16.006392446423867,75.96296337799461,127.54013313896351
CI-PL,1.3005918375131733,0.7059841669568466,0.3447632941971481,2.2784482314472623
CI-DE,2.9923058184238336,1.415635964076954,0.94130390545505,4.954239184245878
CI-ES,7.5330034422554535,2.8384055583582732,3.410192187600128,11.862948119132945
CI-NO,3.20614273135186,1.4704987640862233,1.0539070638519714,5.267185116851556
CI-PT,2.4608231439173274,1.1940087815068092,0.7073362682447786,4.0745022662211765
CI-AT,1.574999359620246,0.8250632049331507,0.4495622019235844,2.727940205549694
CI-IT,1.7870164607399772,0.965334120672822,0.47455329901483223,3.057710691179913
BF-FR,48.40918743284064,9.284986760250618,33.87631321088945,63.7645914119381
BF-IT,4.803180126927975,2.078727659935182,1.6919521005274731,7.752657801092027
BF-DE,5.2118714341267705,2.200255784407783,1.9790072409287325,8.422163573922525
BF-SE,1.2810310204814193,0.7078534496395761,0.321103612991647,2.2377518657623456
BF-AT,1.537903031319637,0.8250147442756336,0.45609649975754535,2.723633800970279
NG-DE,15.791736214144365,4.364739132220863,8.834977900293355,22.484207430961845
NG-NO,5.158438766285153,2.0667111773061646,2.129469036202211,8.321257796773905
NG-ES,4.662589697632443,2.028259598613649,1.6533342827340567,7.54608503227113
NG-IE,2.666200916452336,1.279911174090528,0.8586950024174347,4.475101994461826
NG-EE,1.3180945262100627,0.6884625049286671,0.3785332651934573,2.3015517672990624
NG-AT,1.491972275566206,0.792573011572491,0.43417450836199223,2.6228082465967746
NG-FR,1.5563237005324493,0.8032803668278584,0.44287607952678393,2.681260577687375
NG-IT,1.5666263994598406,0.8332006766860939,0.4403680748137892,2.7144827147250044
NG-LV,2.2387781958305366,1.1572319973947576,0.6231760303729059,3.841797438187967
NG-SE,1.564970482880836,0.837508518781431,0.3716277553561325,2.669032726055052
SN-FR,16.165200519885005,4.392065801154398,9.094919708245765,22.780521929660992
SN-ES,12.438763958081303,3.7310536300668944,6.630571629698034,18.198598250130427
SN-DE,1.4154666675674445,0.7481472684646813,0.3684984231625135,2.4424100319267246
SN-HU,1.6352201566716216,0.8944651919601252,0.3957284231231233,2.7825343036352743
GH-NO,1.4183664576682504,0.7785654247382368,0.37585588064744535,2.49501316472969
GH-ES,1.6125946189601679,0.8668781806518058,0.4511635952273462,2.8431420730586283
GH-DE,11.435736316921034,3.565698185842486,5.8231763505247445,16.777454222412228
GH-IT,1.4839890109843934,0.7698511835436521,0.4101847183541892,2.558959571445964
GH-AT,1.0259041847610795,0.5716373489426815,0.2505674057185165,1.7893305178691692
TG-FR,17.763453546966495,4.615119078105561,10.467072551866993,24.967785914784645
TG-DE,10.64842743622113,3.357203758181203,5.347230275112075,15.723202766427601
TG-IT,1.2871142331304004,0.7021029942182887,0.30391471971814077,2.261295720657743
TG-PT,1.4853887372615397,0.8066250541933567,0.37408672052936487,2.553231025110602
BJ-FR,10.899961005821464,3.521844652908413,5.291242488239721,16.150530155946882
BJ-DE,3.170262257539275,1.4659034140915979,1.0290455691316944,5.225790446145079
BJ-IT,1.3696180936451126,0.7514111495128216,0.3216250241553947,2.346121072370474
BJ-SE,2.032421884923916,1.0736064517837276,0.5794082822076906,3.4929373638814973
ML-FR,9.005133498467321,3.0334255633358915,4.290731570166112,13.587653822290061
ML-DE,5.185576128098034,2.1151226571816597,2.061916897849212,8.297065637723714
ML-ES,8.948447424305584,3.0868768193896265,4.176309669275589,13.616116784443063
ML-EE,0.9956203146958834,0.5689243880776255,0.2255270024944565,1.7479668020141776
MR-FR,4.154401800857179,1.7525562856952195,1.4344126235761347,6.6193767590895085
MR-NO,1.5421610846762221,0.8391894052272191,0.4177464143568685,2.6825261245035334
MR-DE,1.452933885044254,0.7862663424047844,0.3905087068379186,2.5461722585182636
GN-FR,4.700856916160907,2.013912167099555,1.6949148449550924,7.554535316070712
GN-DE,2.2022270600687266,1.0866965935680561,0.5868013814283903,3.6307788467025794
GN-ES,2.7827409386031827,1.3473896720264145,0.8723798682131987,4.668727873402181
GN-NO,2.021602766828117,1.0645858345258186,0.5695268713992248,3.490767578741771
NE-FR,1.8732065223961056,0.9782855088347737,0.511402069969704,3.1871695788321843
NE-DE,1.1617347439617498,0.638973752585454,0.29955204461858037,2.040236710825524
NE-HU,1.4748137342187917,0.7997092701244044,0.39123694245172286,2.549751110102815
SL-DE,1.6080352060911658,0.8946725342527424,0.40279809220862545,2.81672537133288
CV-DE,1.6540556265855233,0.8840905586069672,0.41528226640370686,2.818750635597041
CV-PT,1.4587178868987636,0.7543278414211526,0.40182841224585075,2.488262969987216
CV-SE,1.603767326498652,0.8671545913230134,0.4100522840161514,2.794089895819263
AO-SE,2.7091030372391,1.2899716748008134,0.813837849662482,4.457249408700161
AO-FR,8.371461935611146,2.774031032233026,4.027755573377567,12.41657454925894
AO-RO,1.648435569842025,0.8940128187304412,0.36955435189261676,2.79815169979524
AO-PT,21.982199936821008,5.470168774887002,13.120112617815254,30.289470085215505
AO-ES,2.9148980608986603,1.3818014285308284,0.9428860046744989,4.869765198072081
AO-DE,2.406772420495158,1.1480896506097806,0.7869002150018669,4.096568970919815
AO-IT,1.4540630873224898,0.7961236116584726,0.4334661547408287,2.580771441599146
CM-FR,13.595336648465691,3.8886786177032926,7.452116982405518,19.58146918393019
CM-DE,14.235283229288303,4.023924892557888,7.81081274240867,20.398480064888975
CM-NO,1.5834189941646952,0.8570140958571584,0.37193943124604795,2.7034492400695402
CM-SI,1.7468006784778038,0.9344128260548475,0.42920673388277353,3.0212041884632526
CM-PL,1.4493497793045962,0.7718532054945832,0.4228298128450752,2.5347189256674434
CM-PT,1.4531074638354609,0.7860063365974936,0.39723339797473933,2.531858423308103
CM-ES,1.4998684047101136,0.8089603605384846,0.41567584232890514,2.614367717439794
CD-DE,5.432820274359686,2.2467345157281247,2.142105806858111,8.704886785859557
CD-ES,1.20268982956734,0.663664440389811,0.2977121030309928,2.1004426269520535
CD-FR,4.833882734009643,2.061634013243547,1.8447339058436323,7.789625986891772
