country,mean,sd,hdi_5,hdi_95
KE-FR,3.32202469414654,1.693769616515313,0.9486277588184855,5.620063472930667
AO-FR,4.656323364479595,2.759045604544783,1.0307855351046171,8.09053538139158
MX-ES,13.499989921745781,5.10051359517168,6.143158515623058,21.075012821507976
CU-ES,2.4721231553824756,1.415799816745669,0.5853862802037889,4.284813481548183
IN-IT,8.940224466691813,3.75585592518516,3.507892779829678,14.344873870231567
PH-FR,14.89279725988974,4.886979788403003,6.946331704934062,21.876512500924502
NI-FR,7.779793278225561,3.402276781305724,2.901737952632208,12.597436524439594
BD-IT,3.090802041089926,1.620175966141001,0.7417150387634258,5.255130100440579
MV-IT,5.891720977294004,2.7556165518291005,1.7656929111024224,9.58191845324859
BD-AT,1.6755777850442568,0.9776080195689556,0.3853301172515832,2.9357553127600706
BD-ES,1.7115321531718242,1.0486544102884374,0.3883692387370819,3.078132586134299
BO-DE,5.863278274188008,2.779375441992079,1.8376058694074628,9.671724179250111
EC-DE,2.17972579437143,1.2962052155707382,0.45306503968081785,3.8375981478625056
EC-CZ,2.217665752174268,1.3109288592544124,0.5120049974700306,3.922101809629456
GT-DE,7.830231891266514,3.230121310823021,3.0530210550656403,12.48048633626013
BB-DE,7.394082189657803,3.429143020740818,2.449630806448498,12.198699112306592
DM-DE,3.961423259660768,2.4432388719299665,0.8248450158515427,7.133713784525449
DM-CZ,3.641265313549746,2.1932926563121935,0.7609720605900564,6.427156601506261
SV-ES,6.561437854120892,3.174039571613052,2.153698980314484,11.00350432563302
MX-DE,8.59365115337517,3.7159929952217343,3.1390870513864413,13.873380909342856
BR-SE,2.1684465471537746,1.3059691830511153,0.4943542085658504,3.8731640897787583
LK-ES,4.059105055602157,2.124160144477723,1.1628223546368945,6.933385556078933
TH-EL,2.953629063414776,1.782058376539076,0.7013681016715207,5.290303288508865
GQ-ES,12.780044041564926,4.472405338010955,5.914004300293442,19.459764807692935
DJ-DE,1.6984395136405703,1.0091859024648648,0.38166974044487584,3.0229378234844475
ET-FR,1.9874698620125546,1.2018679899979126,0.42083397087843893,3.495200642583288
SO-SE,1.6490487500635467,0.9915401205600288,0.38048170902120304,2.945880325869895
IN-CZ,2.9181492882629065,1.8240514817190885,0.5770771200046573,5.25103032250329
MM-IT,3.5694795675744584,1.9216348822892546,0.9279072664152328,6.156066447617614
CI-FR,7.412586800605129,3.291601728905085,2.626241384883259,12.10493293354012
PH-CZ,3.9811750462942492,2.0094481646092444,1.2501796837707266,6.806372345017426
AO-DE,6.371577679223529,3.4270410134357188,1.8614567195861529,11.114238406613321
TG-FR,2.060361422233937,1.2001005844683943,0.44042062497394485,3.613141875817166
PH-DE,13.65219504579827,4.615279126617248,6.7694447203149695,20.701468443866336
ID-ES,7.751967006598561,3.408371942105327,2.7609214688118278,12.588312573070148
KH-FR,9.573539773609092,3.9680504726151153,3.5868704619984224,15.22945388428
TZ-HU,1.4093083823528672,0.8803765297819552,0.31160684034170655,2.545459258318684
KE-SE,3.3944243851019613,1.8068693666850097,0.8964316840499817,5.774983626314652
GA-FR,2.23488220909388,1.3696047056929288,0.5064466177391607,4.028041165655795
CM-FR,11.09561189687301,4.069134284565706,4.691750636533714,17.0285776647846
CD-DE,3.1401988532054212,1.7524451630984677,0.7766398386716796,5.458640588871968
CM-DE,1.723217039784961,1.0659265548778096,0.34094576403499943,3.1229223712722596
CM-ES,1.3854761517898293,0.8744156860542734,0.29732337004928255,2.543419042910373
PF-DE,1.6502939440140902,1.0428676390927534,0.34561773888884556,2.9748461464193356
MX-CZ,2.263691290900715,1.4055276857513046,0.4465825857912502,4.012007741449677
WS-DE,2.68497833725479,1.6895753830551496,0.5197304417175765,4.882607526414375
FJ-AT,1.4839678086771133,0.9237498238246734,0.3060505894511173,2.672617760437375
CF-FR,1.777945332927168,1.1528595627498892,0.38592441153448515,3.24340383811033
AR-FR,2.204487166788965,1.3547926675476414,0.48655646101798017,3.98341559404823
AR-ES,1.5945449354270953,0.9836894581248389,0.3013146078253799,2.894283243717193
PE-DE,4.379218029249665,2.1786300279099815,1.3286264267881598,7.399127979689067
PE-ES,2.7249775602355544,1.4755131051266441,0.7539445887395319,4.705730506050022
SL-FR,3.6765094104808576,2.3771820750849155,0.698451806820453,6.6682918199076004
BO-FR,1.8128490722626378,1.1104147413486969,0.3751166119929548,3.2855338403616092
EG-DE,1.855038629011099,1.1953557844957214,0.36312292012284936,3.3866145990822543
SD-DE,1.8702500942283904,1.1851417517091887,0.36568019059807716,3.400458001278492
BO-AT,1.7938625310533465,1.1287940901553095,0.4061019432056199,3.2319017510842745
GQ-DE,2.6556852427591244,1.6607857109801465,0.5582552896830885,4.791774142784285
CG-IT,3.186798955297957,1.7266615001890453,0.8413934407319827,5.509391011736302
CG-DE,1.9118012449964847,1.171621788461066,0.3710548153120565,3.4665215114369827
GY-DE,3.381834702726872,2.1479608636861194,0.7126312826408681,6.146139089282785
TZ-FR,2.9360398254355093,1.5754541518922738,0.7209130628323173,5.04076047709434
KE-IT,1.2075087425223465,0.7592940548788646,0.2458149404697156,2.203533728947611
NI-AT,1.5470042804064408,0.9753146159340877,0.34768400666224575,2.8352626074453995
KE-CZ,1.3326693319400054,0.8587809710236908,0.2433313312067527,2.407904027767209
KE-ES,1.4418376358334044,0.9633901547569171,0.25316132645495293,2.6570006631721914
TZ-DE,1.4331595244020212,0.9032999554485553,0.26012240558054256,2.587421594697148
SO-IT,1.4939742245766043,0.9504985209058907,0.3268568343557669,2.7331774078093667
SO-DE,1.6047566971248453,1.0073615940024245,0.33110439363875444,2.9273117701458413
ET-ES,1.6968131560840527,1.0649312942624791,0.3743516837604288,3.0940458304112037
MZ-ES,1.988818908909997,1.2388758551494001,0.4186787523669548,3.6013836827071364
UG-CZ,1.8752457395255315,1.2018480699144933,0.39887796302647227,3.4543639617821866
KE-HU,1.4736537404421672,0.8977832264306336,0.3010462320465404,2.635384559579045
SV-DE,1.9422119270823726,1.2055430527823983,0.36794887969113843,3.442520186087465
KE-AT,1.9828100510960591,1.2296856322149983,0.3754738601347963,3.5881521671196537
HN-DE,5.818240327256996,2.58863954877773,1.9979381829504446,9.473425694482136
UG-ES,1.390076041044599,0.8861789957095567,0.28158121975704425,2.5227523044373457
ER-DE,2.7384841323044062,1.531658384632136,0.7518585891619548,4.874015289450581
GN-SE,1.5822783403963894,0.9916788321416233,0.3064527866534255,2.832485637963924
CR-AT,1.7365422218462663,1.0979562921414818,0.3501815442090494,3.0951823968266603
SN-ES,4.981322396980218,2.2572198876101988,1.7129242864125076,8.227720526479587
CR-CZ,1.9006502399425684,1.175640121392635,0.40516932691571983,3.4558735890472962
CR-ES,6.060366672267497,2.7218986301658226,2.0641554689303794,9.948028505396444
CR-IT,1.726624583670335,1.0775014790853668,0.36368724828606314,3.1131883607950996
SN-FR,5.707331026483063,2.8662683218553027,1.601695096303585,9.47279464976363
CR-FR,4.8102070224657645,2.6403290021147074,1.2850542272560235,8.337166896220317
ER-FR,1.378707011698707,0.8649167339905336,0.2558743509159502,2.470776609459159
SV-FR,1.7065950611678975,1.0635698150443016,0.31601546593219065,3.0779949274625458
CR-DE,1.4134938461217958,0.881007841963533,0.24989233279642567,2.537347909319745
TG-AT,1.592087729795437,0.9975138594483205,0.3472861401117862,2.95152239061761
BJ-FR,3.384323176148817,2.1144297209451874,0.71541379816902,6.1993929640802685
ML-ES,1.690193218718394,1.0560767831081062,0.3558532320403053,3.0499979302729794
CI-ES,1.2784087951801006,0.8093129164275568,0.23619012707448478,2.30501908391022
CI-SE,1.3963326254711206,0.9299478663797495,0.2476070439660061,2.5748383296570574
BF-ES,1.749464855030492,1.100915544975849,0.3435599697128939,3.1333301833817035
BF-IT,1.4924394254755649,1.025540577630458,0.2861477741361656,2.6840245986809057
BF-FR,1.3551064786122928,0.8836984953307339,0.2533863994467596,2.5059439476127405
NG-DE,3.2387634695760292,1.7580081749023582,0.8287962073156168,5.645344607983627
GT-FR,2.698900001326215,1.7062681121686905,0.5346715956867342,4.8456462685618495
GH-FR,1.7137946328541993,1.0496345600412564,0.31527957692019387,3.0544062750502072
MY-FR,1.3838953846310897,0.9205203779218964,0.24562717923079683,2.5790639168918967
MY-DE,4.152046635205179,2.033127136576287,1.2081718662745298,6.946935463724354
MY-ES,3.58986782824977,1.9475096249777295,0.8607415304913175,6.062765902512689
KH-ES,2.021211336206338,1.2592080802174312,0.4258622251051978,3.655762996047677
VN-PL,1.7841699785898382,1.0766631459862621,0.40473227140334134,3.222172057912998
VN-IT,1.3624418677506556,0.8708397503526003,0.26801862965647333,2.510038001916294
PH-ES,3.349768336516694,1.831495388328454,0.8548314922616829,5.776931811426996
PH-IT,1.3573723880633903,0.8423962664748788,0.29041208638831123,2.4987976028660706
PH-FI,1.5012863766110465,0.9199323180739638,0.3330562262930712,2.689833937597931
MM-AT,1.740520642433812,1.072326667966585,0.34623723204333573,3.138957169581441
MM-SE,1.7705994996233467,1.1055081083493965,0.37944798819728603,3.2191809423354414
MM-CZ,1.6729411779067775,1.0378191678721709,0.3804235048529623,3.039985896330108
IN-SE,3.146558497097029,1.7691716158771928,0.8444672968173822,5.5721996707568575
IN-SI,2.5311003407114705,1.6218377109389295,0.4937406768719817,4.614409114894849
IN-PT,3.963540685819594,2.1822227736569793,1.0161913441238049,6.939801327499259
IN-MT,2.5540124263691553,1.5881195994138415,0.4792735460754531,4.586770795393922
IN-AT,3.91689348778649,2.17566277939739,0.9423469322228482,6.828601580293762
IN-EL,3.3739266028996515,1.8829165958580685,0.8439646009800444,5.932719756079717
